"date","absc532-TKB","absc1064-TKB","absc532-TKO","absc1064-TKO","absc532-TYM","absc1064-TYM"
2013-10-15,2.22674984836205e-06,2.55558546394227e-06,3.98902748477833e-06,3.31087001824731e-06,2.31073014863497e-06,1.20848902750627e-06
2013-10-16,2.48463042017132e-06,5.4252962738862e-06,2.93461766553576e-06,2.92056620220093e-06,2.32542795645138e-06,3.49415860545713e-06
2013-10-17,5.17876487853713e-06,5.94270034265599e-06,4.73318388498198e-06,3.8850563898766e-06,3.69383991146185e-06,3.0949332096451e-06
2013-10-18,6.02782236327443e-06,2.88107486284016e-06,4.5623688048211e-06,2.08638881515506e-06,3.7981786469388e-06,5.02527447542276e-06
2013-10-19,4.44458461055151e-06,2.25477095320458e-06,2.37821475068055e-06,1.47045251310166e-06,1.51662910286973e-06,1.18134971567881e-06
2013-10-20,1.29376219289745e-06,1.16947006961644e-06,1.40756218687934e-06,1.00407920930002e-06,1.50595410932204e-06,1.53088338918993e-06
2013-10-21,1.75187216171308e-06,2.0177068147203e-06,1.9872207419858e-06,1.82981434768786e-06,1.50516022266152e-06,1.63710564483243e-06
2013-10-22,2.90027290069139e-06,2.11379951209084e-06,1.82227121328789e-06,2.47529083124098e-06,1.37064999926716e-06,5.04548125977156e-07
2013-10-23,6.73363916011519e-07,7.27669637605798e-07,1.14686392917796e-06,6.02722565896503e-07,5.59230410398621e-07,8.76464545072561e-07
2013-10-24,7.22703413895023e-07,5.52024742008376e-07,5.56885816609323e-07,5.25965807030636e-07,8.87038237917727e-07,5.08426856976557e-07
2013-10-25,7.36146153085455e-07,8.44472456046041e-07,1.48297752827878e-06,1.06160563109656e-06,5.93819584867174e-07,2.57686716344229e-06
2013-10-26,2.16103274455214e-06,3.86562305059528e-06,3.43111026716743e-06,2.573081798937e-06,4.76007856920578e-06,3.3407188737463e-06
2013-10-27,3.16539500535076e-06,2.26825963254451e-06,3.36166018831787e-06,2.44373007376971e-06,1.97128178233983e-06,4.01421425802314e-06
2013-10-28,3.92333090237986e-06,2.13161786518905e-06,7.21090016160387e-06,3.38376724919379e-06,3.41492382707937e-06,2.41173392702057e-06
2013-10-29,1.89774857410091e-06,9.59497616461247e-07,2.79982150858611e-06,1.09813022578735e-06,3.16229404043499e-06,3.17583030005644e-06
2013-10-30,1.59509462679329e-06,1.42979193211801e-06,2.03471510643127e-06,1.3485417453641e-06,2.7629597251594e-06,5.13953985517252e-06
2013-10-31,1.91257655875611e-06,1.2149679369511e-06,9.0918739447422e-07,1.18232793411414e-06,2.69585431842011e-06,4.66879444998831e-06
2013-11-01,3.1650705927891e-06,1.350267657035e-06,2.93659680414042e-06,1.18700518073356e-06,4.02271672329004e-06,4.456086081124e-06
2013-11-02,2.98257865090677e-06,1.7804065152685e-06,2.81262798253588e-06,3.21301659418766e-06,2.19728427151076e-06,4.93351332408579e-06
2013-11-03,2.59008563932417e-06,3.9227455512122e-06,2.14947948596606e-06,3.95173452340412e-06,4.05330215310446e-06,4.02305819393487e-06
2013-11-04,4.44395204808098e-06,3.46853770353603e-06,3.95842547868859e-06,4.47865502058179e-06,3.58794641858651e-06,3.57557357410026e-06
2013-11-05,2.16816654039809e-06,6.23418529637616e-06,2.02992655043591e-06,5.36345161167188e-06,2.00730147117417e-06,5.65803242573799e-07
2013-11-06,5.62715399804007e-06,2.09028759313478e-06,5.70762052740782e-06,1.78468025674263e-06,3.35531935287313e-06,3.47188375075334e-06
2013-11-07,1.34732106777018e-06,1.93101938854324e-06,1.88376634447899e-06,3.18985871502793e-06,6.93559004462072e-07,2.84309615767557e-06
2013-11-08,1.35233534496162e-06,2.02095598904666e-06,2.47061271843624e-06,1.7471163630702e-06,2.72495568598503e-06,1.71883165567529e-06
2013-11-09,2.53213130366575e-07,2.80138516960414e-07,4.17236026605985e-07,3.46815491708338e-07,3.4942560637513e-07,4.22107700975122e-07
2013-11-10,5.11254365400777e-07,9.02711554523107e-07,4.91906987936289e-07,6.79167592791254e-07,2.94078397131338e-07,3.26774261413655e-07
2013-11-11,9.30142114391269e-07,2.44145754655082e-06,1.18460299513308e-06,2.9049942579546e-06,3.96103484797166e-07,1.79149477939401e-06
2013-11-12,5.82465074982037e-06,3.88651283328223e-06,6.3258916836383e-06,4.18023136145639e-06,7.18881975133537e-07,5.16423498840229e-07
2013-11-13,4.14359342410358e-06,3.43732609700815e-06,3.30612086273312e-06,3.64867770341641e-06,4.16771202271206e-06,5.56891902204976e-06
2013-11-14,1.11964420985509e-06,7.42610610261886e-06,2.87213242867472e-07,7.36219764205763e-06,2.95351465526122e-07,2.44456851545236e-06
2013-11-15,1.07511164387127e-06,7.55367175746902e-06,2.38625300502445e-06,7.42990492700725e-06,7.062385370598e-07,2.76281819761437e-06
2013-11-16,4.3244276330346e-06,2.83559842889979e-06,3.62389090603441e-06,2.08208453999205e-06,1.92015970693793e-06,3.14865275950373e-06
2013-11-17,3.1646020122321e-06,3.91222159741388e-06,4.76430755309541e-06,4.60220976955805e-06,3.18840153153596e-06,1.60729935054301e-06
2013-11-18,2.252395313986e-06,5.18027241426899e-06,1.47596610442882e-06,3.25227614831574e-06,5.11242895568172e-06,1.81717873118287e-06
2013-11-19,2.15553718119417e-06,1.24058335892128e-06,1.05315815868093e-06,2.06375271756635e-06,5.00314838733536e-07,3.16215282279038e-06
2013-11-20,1.34351085980493e-06,5.48127320186121e-06,1.51626636978305e-06,4.02185670283967e-06,4.12887129031209e-06,2.77982358079136e-06
2013-11-21,5.37615037460761e-07,1.10440593316009e-06,3.40958879811044e-07,1.61933509900155e-06,3.62849355174087e-06,1.69922929028568e-06
2013-11-22,6.33040494966864e-07,3.96424136516259e-06,3.69738826856236e-07,3.38974828539015e-06,9.00640624934555e-07,3.90319781108193e-07
2013-11-23,4.69489153336161e-06,4.88840570093437e-06,2.928855492263e-06,7.72363737635083e-06,3.8306246726089e-06,3.82806476733439e-06
2013-11-24,4.83475162812236e-06,1.43032028854311e-05,6.58236211496054e-06,7.59571910890453e-06,1.52804785099515e-06,2.97998948921517e-06
2013-11-25,5.81203614898305e-06,3.36963466495519e-06,4.39461992754963e-06,2.04572590887435e-06,5.20703560791226e-06,3.39055012150186e-06
2013-11-26,5.56669543899889e-06,7.25206042647872e-06,6.75432966249246e-06,6.55784034153334e-06,1.97478577602063e-06,3.55553482891617e-06
2013-11-27,6.57018629822628e-06,1.98992235086751e-06,6.17369575794663e-06,1.95310510785725e-06,2.93340116603876e-06,4.47619249939712e-06
2013-11-28,2.25739695470089e-06,2.4645284323999e-06,1.88390687987837e-06,4.17251297788474e-06,3.38370788506875e-06,4.10261712920878e-06
2013-11-29,3.70547727121553e-07,1.02695373640062e-06,1.43404619458979e-06,1.37265576233562e-06,1.70085953174167e-06,2.30387596651983e-06
2013-11-30,4.01310369508362e-06,1.87157404957323e-06,4.55595286675433e-06,2.41596633811346e-06,5.36854344258556e-06,2.67326720574842e-06
2013-12-01,7.82960657839089e-07,2.78889630182969e-06,1.99700290436391e-06,2.04069779566456e-06,2.9279332396509e-06,7.54693375698251e-07
2013-12-02,6.12439724264405e-06,6.15482723067639e-06,3.49698380328695e-06,3.52123882080468e-06,1.11070668185516e-06,2.96981687693512e-06
2013-12-03,5.46598372843838e-06,7.15041112383588e-07,2.38684976896567e-06,9.3939117641177e-07,2.43224111130008e-06,4.02181495428382e-07
2013-12-04,2.76513379093584e-06,1.97859836426737e-06,2.18847564990896e-06,1.30519102191385e-06,4.84950994466259e-06,1.83605985419089e-06
2013-12-05,2.60083323364269e-06,8.0965547291466e-06,1.71382455861507e-06,4.75922879165114e-06,1.22077483404493e-06,1.40017892857343e-05
2013-12-06,8.6353553535151e-06,3.78435913016399e-06,6.02385090842661e-06,5.22997185298588e-06,2.77534543005346e-06,2.57652180621269e-06
2013-12-07,2.78681643426632e-06,6.95569629478736e-07,3.2005268941087e-06,3.52771176101252e-06,3.29589572173674e-06,3.39342742937217e-06
2013-12-08,1.27855817004857e-05,3.40827536836418e-06,6.0777750245047e-06,2.6462125622999e-06,5.82996992995643e-06,1.56175799637014e-06
2013-12-09,1.03983239687019e-06,2.37086313511757e-06,1.16294991723166e-06,1.90234685699616e-06,2.91590199642487e-07,2.51338253212741e-06
2013-12-10,1.61441636130157e-06,1.74758493013413e-06,1.29159027676042e-06,7.60713046306347e-07,4.30793174472346e-06,1.81346434171019e-06
2013-12-11,3.86449899702797e-07,3.33610807090573e-07,2.33618320791984e-07,2.23582579126785e-07,2.72223398516085e-06,3.16599954799103e-06
2013-12-12,1.82497161439969e-06,5.73315754568264e-07,4.25983419175625e-07,6.69909340957559e-07,2.35446725344387e-06,1.84731593705131e-06
2013-12-13,3.50439757014889e-06,8.12267029359964e-06,2.49531793448336e-06,3.76299910462285e-06,2.61482189577554e-06,2.86475266828746e-06
2013-12-14,3.02758242948679e-06,1.08388720655743e-05,3.2495871534149e-06,3.10185991078562e-06,4.3720835664484e-06,6.01432742358926e-06
2013-12-15,9.12083238377027e-06,3.12521815205983e-07,3.2815904259764e-06,1.68082289994436e-07,2.60133573051851e-06,2.8191416011699e-06
2013-12-16,NA,3.41910345919708e-07,NA,3.8944972568927e-07,NA,5.54814521094321e-06
2013-12-17,3.82900967980674e-07,1.34616540687989e-06,4.22945293006444e-07,1.91523205389762e-06,2.06453326833787e-06,4.86267284541968e-06
2013-12-18,1.30997921169355e-06,4.37859438234957e-07,1.26536129919e-06,3.66144879450266e-07,2.97839671518648e-06,3.41563163912859e-06
2013-12-19,1.84228256154941e-06,1.94404398676962e-06,1.03312805596607e-06,2.09985016583463e-06,3.07446196842447e-06,4.16574545695335e-06
2013-12-20,1.82713284931678e-06,4.3809172251918e-06,4.98679138920126e-06,4.40252550603635e-06,1.4666852713829e-06,3.61518059299773e-06
2013-12-21,1.43628380621115e-06,1.46344322661175e-06,1.97531144349202e-06,1.75264926205768e-06,4.11577992829989e-06,3.05748308149397e-06
2013-12-22,7.53379894781178e-07,2.03105528415857e-07,2.0341890269768e-06,2.06355509594165e-07,1.64821333977514e-06,2.30054754431049e-06
2013-12-23,1.63412490704396e-07,1.52386588975813e-07,2.34919959314755e-07,1.87575681278793e-07,3.55120906007472e-06,4.35785325546576e-06
2013-12-24,2.93523927411436e-06,2.92955674653021e-06,1.37320932041928e-06,6.86399233477227e-06,6.49305643336513e-06,1.33208772977966e-05
2013-12-25,4.61021448441867e-06,2.88235943140518e-06,4.10630742852835e-06,2.60761776013402e-06,1.95828214818309e-05,4.64135914152601e-06
2013-12-26,5.50153705262637e-06,8.8145465580742e-07,3.30721606168859e-06,5.06597148233974e-07,3.8534119645109e-06,4.44550457035017e-06
2013-12-27,1.35874246486735e-07,6.72018305571282e-06,6.75935652742498e-07,6.70078269133113e-06,6.40479820044854e-06,6.58143468860177e-06
2013-12-28,1.7521344149644e-07,1.18263297009094e-06,1.64581940116538e-06,1.36147287202219e-06,6.16288075829939e-06,1.97224419215861e-06
2013-12-29,3.9097055981668e-06,2.558039849693e-06,6.22149641354615e-06,3.41607993242871e-06,5.27675041614761e-06,3.4074618962804e-06
2013-12-30,1.14671840260732e-07,1.22147452131027e-07,4.03069497897798e-07,1.65989521821528e-07,3.44048823278111e-06,1.19271384241422e-05
2013-12-31,1.46025222130822e-07,2.65682149531865e-07,1.82264799611072e-07,3.29278027516861e-07,5.89994688603706e-06,6.81479958540168e-06
2014-01-01,1.65906268067196e-06,1.98143235073832e-06,1.62781365776655e-06,2.05766117794916e-06,2.40687063004189e-06,2.96890197875691e-06
2014-01-02,3.23345451603554e-06,2.64709279258049e-06,2.25985105182419e-06,2.90140839341871e-06,3.30194964752933e-06,3.37978011174466e-06
2014-01-03,5.52941576691776e-06,1.29385565589496e-06,4.32326610453627e-06,1.25229579168838e-06,5.52130142781235e-06,2.42856290050913e-06
2014-01-04,2.44389648815667e-06,2.36736341645489e-06,2.45044869864659e-06,2.45283489914298e-06,6.05567956310604e-06,3.13530519533833e-06
2014-01-05,6.63715249254842e-06,1.32842940578768e-06,6.58817257955792e-06,1.39098876238628e-06,3.65620110231884e-06,3.41362415363173e-06
2014-01-06,3.01051515123026e-06,1.55402014537293e-06,2.16636209337242e-06,1.52032081864804e-06,4.46813006797598e-06,2.43287365889191e-06
2014-01-07,2.92634131110659e-06,3.46867105110428e-06,3.06208297936218e-06,4.71038882560164e-06,1.6907991153541e-05,2.95118497998725e-06
2014-01-08,3.44725673196052e-06,3.76269379887144e-06,3.67194794320379e-06,3.61248925801763e-06,5.09892250448944e-06,4.65813917331476e-06
2014-01-09,4.05015316007388e-06,3.74844312350856e-06,4.88393700861092e-06,3.5829572179811e-06,3.90225527285917e-06,3.65922504022098e-06
2014-01-10,2.89880886017725e-06,2.05818281157198e-06,1.85803238652372e-06,1.929651656807e-06,5.59543449182712e-06,8.5838447749045e-06
2014-01-11,3.7773710806825e-06,4.44264438711056e-06,2.99294317614575e-06,2.56475615317347e-06,4.53012407393883e-06,6.01171852400497e-06
2014-01-12,2.32143148535593e-06,1.67498811726653e-06,2.20003342597404e-06,1.68540326111373e-06,1.94077314385134e-06,2.87991004001285e-06
2014-01-13,3.02476915456257e-06,2.28764900242052e-06,1.79062066160774e-06,1.76640212770201e-06,5.82896191036474e-06,5.11993451350945e-06
2014-01-14,2.08770421000432e-06,1.87037065521363e-06,2.0793644327219e-06,2.00592357270495e-06,1.96601668223539e-06,3.8498815440092e-06
2014-01-15,2.3521816218213e-06,3.08477457359878e-06,2.18327990653815e-06,3.00063724155022e-06,2.3021491372659e-06,4.5164902870743e-06
2014-01-16,2.11817016876952e-06,5.20087440880424e-06,2.10153029209608e-06,2.0458637490186e-06,2.56008526915417e-06,4.4608165805218e-06
2014-01-17,2.81121488141909e-06,3.52731251055115e-06,2.02247935122451e-06,1.88649078469304e-06,4.37553028611223e-06,2.64005948546953e-06
2014-01-18,1.99109377600207e-06,3.68575420448023e-06,1.61745363277952e-06,4.81951875350835e-06,4.20874094231122e-06,6.84296138328541e-06
2014-01-19,1.0151559715817e-05,4.28029569196086e-06,6.75469739478953e-06,3.30794497342374e-06,5.05411793498624e-06,1.06877802916513e-05
2014-01-20,1.15903054354798e-06,5.27571791202125e-06,2.24968148131425e-06,4.54329632618586e-06,1.50403055429329e-06,6.16701495742046e-06
2014-01-21,7.32861255026626e-06,5.57649950388348e-06,9.32332365091962e-06,6.7742606756532e-06,8.20468600841518e-06,9.34000874799541e-06
2014-01-22,1.91729093008336e-06,3.41051187192293e-06,3.49135921511659e-06,4.89468675171671e-06,3.49444315762906e-06,2.27304098795608e-06
2014-01-23,1.55724157159338e-06,5.03734752318802e-06,4.85668952729738e-07,5.11404931279444e-06,1.15084505868256e-06,4.64016901183242e-06
2014-01-24,1.42705910641911e-06,1.31246947200539e-06,1.48031951025528e-06,2.02525303421657e-06,3.4702153379661e-06,7.6432760445578e-06
2014-01-25,1.03002724113039e-06,1.16160531796241e-06,4.20820587346143e-06,3.17043091083745e-06,1.00225800794231e-05,5.96186669446023e-06
2014-01-26,2.37138558328116e-06,6.63723461100523e-07,4.24097932278271e-06,1.83516097030651e-06,5.63367980957348e-06,9.94248756387158e-06
2014-01-27,1.22176350233468e-06,2.44085029741579e-06,3.88114037156622e-06,3.97160627762264e-06,7.0974192332948e-06,3.9187111767373e-06
2014-01-28,1.86159929505935e-06,9.3546155253737e-07,2.89388351068023e-06,1.64850008507251e-06,7.72667357697899e-06,1.94746738521884e-06
2014-01-29,1.88214627964598e-06,1.78391102010255e-06,2.49592539199856e-06,2.1803958233832e-06,6.21182368744469e-06,4.64875772557285e-06
2014-01-30,3.25332331425675e-06,2.11475077103754e-06,3.56662977045738e-06,1.80449751828799e-06,3.68226512585374e-06,1.99760522974459e-06
2014-01-31,2.18659986094795e-06,2.68033478420178e-06,1.25137593461642e-06,3.45253658145292e-06,3.12489649924105e-06,2.92346054387537e-06
2014-02-01,1.95846782717038e-06,9.1611683788565e-07,1.87973546195828e-06,1.3520058507459e-06,4.73696454111462e-06,2.76913797776067e-06
2014-02-02,1.24012330276818e-06,1.13734244257936e-06,5.31656145676625e-06,2.66133664869419e-06,4.71075794690743e-06,9.17104086639867e-06
2014-02-03,9.80406205683468e-07,1.39945077209348e-06,3.3372341553806e-06,2.28662297730541e-06,6.71568023762816e-06,1.52944250925378e-06
2014-02-04,4.79537791872898e-07,6.9152677882683e-07,2.11826850372735e-06,1.64304844884054e-06,2.11242702049287e-06,3.43558696904199e-06
2014-02-05,3.09866731325049e-06,4.7464084791037e-06,2.3647614971607e-06,2.82987537135545e-06,4.76598399654057e-06,9.73101925894905e-07
2014-02-06,7.97891706270595e-06,1.80026493279736e-06,8.45249567009246e-06,1.63094727367036e-06,4.06718209110145e-06,3.14169467729156e-06
2014-02-07,2.08693179552186e-06,2.50121062558882e-06,1.68370526167386e-06,1.79688999394644e-06,1.60506830417719e-06,1.82614265422378e-06
2014-02-08,2.90549550770983e-06,5.53195061727654e-06,2.09352580397013e-06,4.32713870078185e-06,2.93675156648304e-06,7.02564462827315e-06
2014-02-09,3.74860768840286e-06,2.33769258820483e-06,2.88460007653162e-06,2.42331605802002e-06,1.2551006053623e-06,3.93708338472145e-06
2014-02-10,2.08577311072298e-06,1.68196858115347e-06,2.93486139684226e-06,1.76175551746052e-06,2.87942654006726e-06,1.66627640822369e-06
2014-02-11,3.51634733375819e-06,3.20268469832533e-06,3.67264333185636e-06,3.80846765397785e-06,8.80734337787045e-06,5.97855320062363e-06
2014-02-12,6.9394010521198e-06,1.38280583076232e-06,4.37397842022745e-06,1.96963572147465e-06,2.18053437708353e-06,1.43132959112939e-06
2014-02-13,1.25752124330155e-06,3.52830070572235e-06,1.4434747698233e-06,3.29539940085675e-06,2.76126918701054e-06,4.52800824596775e-06
2014-02-14,2.96758238425976e-06,1.36902557615323e-06,2.37017467337505e-06,1.80737423465467e-06,1.43591107479772e-06,1.86629772286219e-06
2014-02-15,9.15765947757548e-07,4.59316082574714e-06,2.12472579912501e-06,3.97087511108163e-06,1.50245859471757e-06,1.92708127634746e-06
2014-02-16,1.29952557077179e-06,2.41477122613639e-06,1.62799136685408e-06,3.79422392468793e-06,3.95554242551541e-06,2.46760293216277e-06
2014-02-17,2.45535862420942e-06,1.48242636541211e-06,3.6813507712445e-06,2.48156003137023e-06,4.53652137435621e-06,4.20088886903773e-06
2014-02-18,8.04112334593348e-07,1.22935887089132e-06,1.7285770109125e-06,1.96391300607574e-06,1.67998279959548e-06,1.80651047776456e-06
2014-02-19,1.27294591091223e-06,1.70934164067372e-06,2.19127667084649e-06,1.846781354755e-06,1.6926489790991e-06,2.40275561430372e-06
2014-02-20,1.27543748003139e-06,1.58952902886358e-06,1.62384356277993e-06,1.61851644123476e-06,1.43914983595879e-06,1.45568090193682e-06
2014-02-21,2.22937690316831e-06,2.26202169338697e-06,2.42674253494212e-06,1.47714160999204e-06,1.43642051908326e-06,1.32626976542642e-06
2014-02-22,2.14475704498023e-06,2.07229216135366e-06,1.46426128534417e-06,1.64571953665231e-06,1.95258720896993e-06,1.85152144427972e-06
2014-02-23,2.44787558389564e-06,1.95395124993181e-06,1.81922459610649e-06,2.46846473024249e-06,1.36280878818878e-06,2.19922331275062e-06
2014-02-24,3.59450677981775e-06,3.94299672792862e-06,3.49664515427001e-06,2.6801508016737e-06,2.39448857547817e-06,4.14909309889838e-06
2014-02-25,1.80143078637125e-06,6.21452838189628e-06,1.62704734920703e-06,3.44954951777019e-06,1.26501514025185e-06,3.84130308999489e-06
2014-02-26,3.22481719806982e-06,1.6446709430726e-06,2.14938624862332e-06,1.74033306700001e-06,1.8412746122334e-06,1.50267025219159e-06
2014-02-27,1.7896701205016e-06,1.84540321789313e-06,1.71038814256081e-06,1.64676135937816e-06,1.77933921704046e-06,1.74084250216347e-06
2014-02-28,1.65479090701822e-06,1.0487755904923e-05,1.51043779382011e-06,8.48166650808259e-06,3.13797661190262e-06,1.59901284420488e-05
2014-03-01,3.29942079675399e-06,1.86241348089577e-06,2.89074485203685e-06,1.68374339037414e-06,4.56584660778291e-06,2.86133798763386e-06
2014-03-02,3.09188098741721e-06,1.68339975002723e-06,2.87197085015995e-06,1.78902809611793e-06,3.7868342973839e-06,1.60488020615199e-06
2014-03-03,1.6755261413662e-06,4.83103868947907e-06,1.73127641661025e-06,4.98949566392881e-06,1.80885057717312e-06,2.31103946145351e-05
2014-03-04,3.27545892894404e-06,2.81155471608997e-06,3.47763900272796e-06,2.78934356801907e-06,2.67532073636416e-06,1.95476625921142e-06
